document,0.300000,64150
document,0.310000,44555
document,0.320000,34586
document,0.330000,26900
document,0.340000,26199
document,0.350000,28078
document,0.360000,32323
document,0.370000,37068
document,0.380000,43838
document,0.390000,50029
document,0.400000,57512
document,0.410000,66697
document,0.420000,74848
document,0.430000,80253
document,0.440000,86958
document,0.450000,94219
document,0.460000,98486
document,0.470000,105385
document,0.480000,117039
document,0.490000,130712
document,0.500000,141776
document,0.510000,150129
document,0.520000,150173
document,0.530000,149997
document,0.540000,147537
document,0.550000,146840
document,0.560000,146630
document,0.570000,143391
document,0.580000,135439
document,0.590000,126481
document,0.600000,120790
document,0.610000,113058
document,0.620000,105413
document,0.630000,101075
document,0.640000,103236
document,0.650000,112446
document,0.660000,126299
document,0.670000,145384
document,0.680000,167365
document,0.690000,193858
document,0.700000,225649
document,0.710000,262618
document,0.720000,305921
document,0.730000,358411
document,0.740000,420057
document,0.750000,485359
document,0.760000,553683
document,0.770000,631771
document,0.780000,719381
document,0.790000,820918
document,0.800000,924501
document,0.810000,1025498
document,0.820000,1123262
document,0.830000,1200367
document,0.840000,1252706
document,0.850000,1287077
document,0.860000,1285400
document,0.870000,1243536
document,0.880000,1138957
document,0.890000,971270
document,0.900000,758835
document,0.910000,532701
document,0.920000,339889
document,0.930000,194057
document,0.940000,105429
document,0.950000,59054
document,0.960000,38555
document,0.970000,16394
document,0.980000,5105
document,0.990000,1087
topic,0.300000,1696
topic,0.310000,1450
topic,0.320000,1316
topic,0.330000,1254
topic,0.340000,1153
topic,0.350000,1038
topic,0.360000,965
topic,0.370000,934
topic,0.380000,840
topic,0.390000,776
topic,0.400000,721
topic,0.410000,697
topic,0.420000,610
topic,0.430000,587
topic,0.440000,649
topic,0.450000,604
topic,0.460000,546
topic,0.470000,566
topic,0.480000,513
topic,0.490000,502
topic,0.500000,480
topic,0.510000,450
topic,0.520000,439
topic,0.530000,439
topic,0.540000,426
topic,0.550000,438
topic,0.560000,397
topic,0.570000,394
topic,0.580000,374
topic,0.590000,386
topic,0.600000,350
topic,0.610000,321
topic,0.620000,316
topic,0.630000,336
topic,0.640000,313
topic,0.650000,317
topic,0.660000,384
topic,0.670000,321
topic,0.680000,311
topic,0.690000,347
topic,0.700000,357
topic,0.710000,358
topic,0.720000,341
topic,0.730000,371
topic,0.740000,419
topic,0.750000,430
topic,0.760000,399
topic,0.770000,404
topic,0.780000,408
topic,0.790000,413
topic,0.800000,369
topic,0.810000,353
topic,0.820000,368
topic,0.830000,310
topic,0.840000,347
topic,0.850000,362
topic,0.860000,368
topic,0.870000,317
topic,0.880000,343
topic,0.890000,327
topic,0.900000,381
topic,0.910000,447
topic,0.920000,365
topic,0.930000,335
topic,0.940000,370
topic,0.950000,324
topic,0.960000,271
topic,0.970000,181
topic,0.980000,139
topic,0.990000,38
