document,0.300000,258398
document,0.310000,229685
document,0.320000,211787
document,0.330000,191862
document,0.340000,178433
document,0.350000,171201
document,0.360000,163913
document,0.370000,150725
document,0.380000,127283
document,0.390000,109970
document,0.400000,97851
document,0.410000,85092
document,0.420000,74112
document,0.430000,70621
document,0.440000,72114
document,0.450000,72217
document,0.460000,57731
document,0.470000,45335
document,0.480000,41723
document,0.490000,40938
document,0.500000,40186
document,0.510000,40851
document,0.520000,48165
document,0.530000,46689
document,0.540000,43114
document,0.550000,41774
document,0.560000,42273
document,0.570000,43958
document,0.580000,46096
document,0.590000,49613
document,0.600000,53600
document,0.610000,59586
document,0.620000,65498
document,0.630000,73720
document,0.640000,81782
document,0.650000,91146
document,0.660000,101070
document,0.670000,110662
document,0.680000,119213
document,0.690000,123885
document,0.700000,126785
document,0.710000,128151
document,0.720000,132388
document,0.730000,136432
document,0.740000,136297
document,0.750000,133182
document,0.760000,132661
document,0.770000,142344
document,0.780000,152507
document,0.790000,153225
document,0.800000,133801
document,0.810000,95554
document,0.820000,59063
document,0.830000,34559
document,0.840000,24636
document,0.850000,24074
document,0.860000,27233
document,0.870000,30059
document,0.880000,32965
document,0.890000,38973
document,0.900000,48804
document,0.910000,59397
document,0.920000,60039
document,0.930000,48205
document,0.940000,29284
document,0.950000,15120
document,0.960000,10764
document,0.970000,8903
document,0.980000,14774
document,0.990000,1508
topic,0.300000,3508
topic,0.310000,3220
topic,0.320000,3058
topic,0.330000,2748
topic,0.340000,2627
topic,0.350000,2296
topic,0.360000,2194
topic,0.370000,2091
topic,0.380000,1947
topic,0.390000,1881
topic,0.400000,1735
topic,0.410000,1698
topic,0.420000,1603
topic,0.430000,1552
topic,0.440000,1466
topic,0.450000,1431
topic,0.460000,1394
topic,0.470000,1431
topic,0.480000,1558
topic,0.490000,1285
topic,0.500000,1105
topic,0.510000,1062
topic,0.520000,1021
topic,0.530000,927
topic,0.540000,919
topic,0.550000,855
topic,0.560000,808
topic,0.570000,789
topic,0.580000,791
topic,0.590000,776
topic,0.600000,740
topic,0.610000,743
topic,0.620000,737
topic,0.630000,641
topic,0.640000,664
topic,0.650000,668
topic,0.660000,622
topic,0.670000,598
topic,0.680000,586
topic,0.690000,538
topic,0.700000,523
topic,0.710000,553
topic,0.720000,530
topic,0.730000,530
topic,0.740000,492
topic,0.750000,495
topic,0.760000,469
topic,0.770000,513
topic,0.780000,455
topic,0.790000,442
topic,0.800000,484
topic,0.810000,421
topic,0.820000,439
topic,0.830000,456
topic,0.840000,434
topic,0.850000,457
topic,0.860000,407
topic,0.870000,397
topic,0.880000,408
topic,0.890000,429
topic,0.900000,485
topic,0.910000,500
topic,0.920000,476
topic,0.930000,541
topic,0.940000,470
topic,0.950000,387
topic,0.960000,389
topic,0.970000,505
topic,0.980000,400
topic,0.990000,422
