7543,10,28.5737890986195,16704,16704,-0.00279113013165745,2.84618291193522e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7722,10,28.8479550024208,9644,9644,-0.00206743937935714,5.31272176414997e-06,1,26.8798511633717,1019,1019,-0.198664000605361,0,1,26.879851178481,1019,0.151052875564306,-8657.73875182024,0,1,26.8798511798456,1019,0.00162518036687152,-2.0250164005498,0
7586,10,23.0840614434175,0,0,-5.11254763999648e-06,7.17464813734306e-43,10,23.0840614445022,0,0,0,0,10,23.0840614452464,0,0.145759791739809,-14081.4870048075,2.8395620162366e-08,10,23.0840614499979,0,0.00225388795287036,-0.224148805737112,0
7696,10,26.759734965883,7905,7905,-0.00686579013500536,1.97023953706442e-06,3,26.2044878062118,1832,1832,-0.0539370881121483,0.00111875201038206,3,26.2044878680216,1832,0.0386037400657279,-8255.82047798093,1808362.96783179,3,26.204487869967,1832,0.00408162000297868,-1.07792962937617,0.0596000800248875
7593,10,27.0381138382234,9102,9102,-0.00230134547994491,6.01818948016075e-08,10,25.9907844641889,6656,6656,-0.0358870601299957,0.000180771514209908,10,25.7762504571308,5067,0.396223535323531,-8986.5031513843,59289.1801146582,10,26.3866440977986,7952,0.0124036162167238,-0.846353122830515,0.00997097209824251
7574,10,26.2857384385621,5916,5916,-0.000751854969684145,2.06524122667737e-07,10,25.4721517112755,3597,3597,-0.00706783446698884,2.13883551773044e-06,10,25.8464928398641,3693,0.297811751313932,-4743.11526054027,56441.3325351724,10,25.4815609950119,3701,0.00459445097978417,-0.424318301124805,0.000608040713716022
7680,10,26.9416258265791,6652,6652,-0.000894025553309799,2.92013211575896e-07,10,26.5653112577369,4458,4458,-0.0120722145268301,7.77980238057144e-06,10,26.6426703996169,4415,0.247088808263978,-5634.11184327432,68714.6553594567,10,26.6328554244121,4463,0.00489853318210104,-0.473681027201229,0.00108424195419287
7667,10,28.5742765098084,48972,48972,-0.0252911410730401,2.44162785801787e-05,2,27.2590961174353,6006,6006,-0.358073855594657,0.00142904957064046,2,27.2590961175363,6006,5.36192643784785,-18816.048512624,19781.4588429585,2,27.2590961175334,6006,0.0106476326829559,-2.11841009338295,0.0302144606881523
7675,10,28.6311801692502,15842,15842,-0.0520430695146548,0.000362214723476211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7526,2,24.5261483390068,0,0,-0.00750394816676881,9.82053573648775e-07,2,24.5261483414324,0,0,0,0,2,24.5261483390068,0,2.33983350359517,-16634.1072330137,68.224294215393,2,24.526148341394,0,0.00477112593239723,-0.848029096455604,7.65441416207759e-05
7547,10,29.3436881239912,18229,18229,-0.0166097812178477,5.67296045251124e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7568,10,28.8328606126121,21258,21258,-0.00490559561050348,2.73454897516364e-07,10,25.3436968752663,14412,14412,-0.389282839182112,0.0117149976601759,9,25.564196565292,12571,0.142399157469008,-17730.0386552198,6464513.07525699,9,25.5641965664735,12571,0.00275231975921268,-2.57986539958211,0.129003509177316
7719,10,29.2175256467245,20889,20889,-0.0175068123344442,6.30225664174125e-06,1,26.5555236368474,189,189,-0.0574817236405458,0,1,26.555523636857,189,0.0450694244367252,-8581.26240611661,0,1,26.555523637226,189,0.00135777624727323,-2.35482367020318,0
7609,10,26.7402421530984,18950,18950,-0.0197326706798751,1.48632697317628e-05,10,25.0190738644355,14030,14030,-0.0407866312449284,8.28505718559713e-05,10,24.8342810054701,12538,13.5297200729282,-9251.10307400355,66051.8124017372,10,26.6101091008543,16510,0.0512325136620863,-1.31685993153931,0.00104068646155887
7711,10,28.5145118341227,14207,14207,-0.00817616644889813,2.79407094737101e-06,3,26.2955439922007,3011,3011,-0.273041891270057,0.00122530101161403,3,26.2955439923694,3011,0.110100899670803,-12541.1688481539,1031623.90524692,3,26.2955439924813,3011,0.0051336360999645,-2.19312577708457,0.0707337715036575
7691,10,23.0840616095184,0,0,-5.12883092674394e-06,7.17464813734306e-43,10,23.0840616110973,0,0,0,0,10,23.0840616111014,0,0.145759791739809,-14081.4877037423,2.83902112372014e-08,10,23.0840616101653,0,0.00225388795287036,-0.22484772510102,0
7718,10,26.8349623465009,9932,9932,-0.00343787448691093,1.34301929073419e-07,10,24.7213223558831,8124,8124,-0.0579073797303696,0.00104859067157455,10,24.7272828845293,7874,1.20753590036778,-11205.9697953958,41411.996744623,10,27.0249931826028,9039,0.0123534043318624,-1.16287463408311,0.0111300775126244
7624,10,28.1937685228647,16570,16570,-0.00395294735707083,1.77559649140656e-07,1,28.3119433831704,1116,1116,-0.21714540473307,0,1,28.3119433831781,1116,0.00420972232383338,-14075.3696043888,0,1,28.3119433839376,1116,0.000299392263981982,-1.85635209929846,0
7662,10,26.4785194743613,5604,5604,-0.00415716214978407,6.31388351628954e-06,10,25.9683618914711,2976,2976,-0.00711285799528174,4.03773638109861e-05,10,26.1786385274194,2766,0.947359914868207,-5135.29198920292,227542.883762425,10,25.9270415464609,3875,0.0502819698987711,-0.980069856367973,0.000529844884521511
7697,10,28.4285397287644,19128,19128,-0.00408189455933063,1.89332766603335e-07,10,24.6666126899783,12441,12441,-0.260270964756826,0.00485274504396429,10,24.8066564648346,10771,0.261668588503832,-15192.6809787488,6603894.2564668,10,24.8229084694516,11961,0.00303693474383255,-2.29472169173571,0.0815657276716904
7582,10,27.7558073386055,23975,23975,-0.000892883635417172,2.79598407230911e-07,10,24.0785531722405,574,574,-0.00591093796429329,6.25957301820036e-07,10,24.078594930656,634,0.700398938114834,-6764.92134194932,3595.74049217805,10,24.0822181850587,665,0.0171162607328192,-1.35834306313405,0.000533829454295662
7629,10,24.2288641552685,1739,1739,-0.000129698203930816,5.89946855037076e-09,10,24.2299727964132,1726,1726,-4.08388290315349e-05,5.64491987901682e-10,10,24.2306669551993,1665,0.768781024224072,-4755.88621955901,4258.35577297357,10,24.2283152484155,1768,0.013866486087237,-0.278937115727549,1.08710724596511e-05
7694,10,23.084061571571,0,0,-5.09627572566092e-06,7.17464813734306e-43,10,23.0840616537136,0,0,0,0,10,23.0840616537175,0,0.145759791739809,-14081.4863064276,2.83935271127731e-08,10,23.0840616534303,0,0.00225388795287036,-0.223450374520326,0
7580,10,27.1182156553754,7925,7925,-0.00770761155097565,2.48300514281381e-06,9,27.2387162269696,6081,6081,-0.0624724543283407,0.00174619126683825,9,27.2387162269919,6081,0.121923359853181,-9012.74761182407,122457.450360758,9,27.2387162283438,6081,0.00986167918540399,-1.09357266284889,0.0180395641226239
7614,10,26.6650361046997,17738,17738,-0.018902343967371,1.36387304695597e-05,10,24.8048626013505,12863,12863,-0.0343957345623936,7.6236034804152e-05,10,24.8187844204546,12491,14.2607886175805,-8887.42998591214,73220.9273722757,10,26.5094949819542,15559,0.0517914484854547,-1.2594587695853,0.00051623914008534
7725,10,25.3898130662365,0,0,-1.0260438532496e-06,6.58448594054667e-17,10,25.3898130816415,0,0,0,0,10,25.3898130823775,0,0.0473477643136553,-550.750486368009,0.000226854540495909,10,25.3898130827336,0,0.00983823246809229,-0.0229953592293129,3.00983955690159e-07
7545,10,23.8892232295556,399,399,-0.000126526565250384,5.61446531995106e-09,10,23.8897323116304,379,379,-8.68637226538514e-06,2.68210630150157e-11,10,23.8913056568789,335,0.724651561149712,-4371.77770608675,3169.73432612627,10,23.888756578312,434,0.011706876097683,-0.272776699397094,1.1298743180192e-05
7716,10,26.4151192088888,23155,23155,-0.000878675578558902,2.70770956021657e-07,2,28.2383980849822,1797,1797,-0.0638112044616232,3.23101975766567e-07,2,28.2383980850701,1797,0.92743195619623,-6880.74344193148,6273.72282378974,2,28.2383980854091,1797,0.00383897017412862,-1.10546299887568,4.51882555036409e-05
7562,10,28.6125562487444,101308,101308,-0.0273488915351297,2.85510497630783e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7657,10,23.174004190704,744,744,-0.000215689631042708,1.11038192664414e-11,10,23.1430574043529,0,0,0,0,10,23.1750935068088,200,0.0309953668128115,-10228.8777331637,4.51571155831435e-06,10,24.6930569570523,8340,0.00350127248181098,-0.439220082131492,1.03470094828742e-05
7649,10,23.1740041907133,744,744,-0.000214625574814833,1.09945331181139e-11,10,23.1430574260982,0,0,0,0,10,23.175093528833,200,0.0309953668128115,-10228.8764585769,4.51566695737223e-06,10,24.6930569788152,8340,0.00350127248181098,-0.437945488645378,1.03471118413791e-05
7565,10,28.0668426052527,20832,20832,-0.0173533875901546,1.14950577410991e-05,7,25.1914224036817,4544,4544,-0.0570275685476862,0.00202267803394038,4,26.2179045290576,2126,1.46923244680133,-10194.8538949835,236216.837143739,4,26.217904531856,2126,0.0095125900886695,-2.21587505800227,0.0400122533783922
7685,10,23.0840616944473,0,0,-5.07998580822991e-06,7.17464813734306e-43,10,23.0840616960094,0,0,0,0,10,23.0840616960129,0,0.145759791739809,-14081.4856072739,2.8391343479082e-08,10,23.0840616956381,0,0.00225388795287036,-0.222751243826435,7.70371977754894e-34
7541,10,28.389989334,18672,18672,-0.00245553786710952,2.20290570745482e-06,2,27.2676716383222,1951,1951,-0.174522775029104,0.00198339236645429,2,27.2676716391309,1951,0.0934561168710592,-9062.36640947078,56751.2350947566,2,27.2676716397176,1951,0.00320315583092606,-1.69545874553403,0.0631312531470233
7524,10,30.7958232873266,29996,29996,-0.00430462925384204,2.30315416442193e-05,10,23.4948488430261,0,0,0,0,1,28.266426988241,4339,0.139190620155261,-19206.1820956068,0,1,28.2664269887918,4339,0.00679936769639376,-2.13702231104071,0
7689,10,26.2672278195791,49110,49110,-0.290233774570698,0.00057920989779794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7702,10,31.1791206372585,99092,99092,-0.00472107067679739,2.77033639510575e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
