40551,4,27.9358192251023,15700,15700,-0.255096740191451,0.0022309154810131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40546,7,23.9425705124641,65488,65488,-0.272121071169346,0.000624069437549214,10,22.8223388226336,4103,4103,-0.0161451670878843,1.13800143967924e-06,0,0,0,0,0,0,0,0,0,0,0,0
40540,10,25.4938946427868,70274,70274,-0.113513831457331,0.000132142585881198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40514,10,25.683321184393,30863,30863,-0.0121724725551357,1.84687782164366e-07,10,24.815471054624,11490,11490,-0.0440817163519925,2.23258834811385e-06,10,25.1210628441112,11929,3.03349854686302,-13844.2679832284,27222.4287237477,10,25.1102357519705,12006,0.00993269728739039,-1.40569540314303,0.000539602634688602
40561,10,24.3696040444232,10995,10995,-0.00831467665545596,8.61730149087196e-08,10,23.9790356769494,3159,3159,-0.013282060015251,3.84494874137824e-07,10,24.0244746186845,3961,1.23794013940266,-9187.17590076676,9354.39658320577,10,24.2999925534947,9119,0.00997810052278905,-1.0588609176866,0.000365170809140504
40650,10,28.7057990914354,66232,66232,-0.108086376986727,0.000119808368756841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40654,10,26.4817661070185,27689,27689,-0.0153982745609973,2.95545721234872e-07,10,25.6708584335368,15250,15250,-0.0923432281407444,8.41420457000195e-06,10,25.8206779067606,15504,2.16813478011507,-17454.2591674451,4342.90368663079,10,25.9697908149784,16054,0.00997714121370299,-1.64580283561634,0.000149934348371489
40679,10,24.3760379999191,11091,11091,-0.008397255506491,8.78932034805452e-08,10,23.9243230689072,2439,2439,-0.0103191209619204,2.63219266379225e-06,10,23.9389946618021,3137,1.19288797880739,-9024.15005662237,19077.1611238257,10,24.3099273437721,9123,0.00991540046036025,-1.06503252597866,0.000365301817829386
40586,10,25.8194807522484,18591,18591,-0.0125291148505718,1.95668690537966e-07,10,24.9733667068484,7309,7309,-0.0409274326605627,5.97451595395791e-06,10,24.9534928359261,7536,1.12960995936563,-14678.6399677505,19153.7816445172,10,25.0466688772375,8949,0.0101420298968618,-1.40318570300527,0.000897860351301137
40583,10,28.3766391786765,17676,17676,-0.0779866226592105,0.000169145645690564,10,25.1816655557583,6372,6372,-0.128198243833,0.000199030597017774,6,25.4231667837749,5635,0.254743393055458,-15947.488473092,715636.644020769,6,25.4231667895925,5635,0.00900279075300546,-2.72592446817288,0.00492654216517801
40570,10,25.2779203666234,69642,69642,-0.0904890207768262,8.39724864121144e-05,1,26.9638793102156,1776,1776,-0.194489453917503,0,0,0,0,0,0,0,0,0,0,0,0,0
40602,7,23.7689643799284,34152,34152,-0.272211992897397,0.000624486538295874,10,22.9407593394758,9026,9026,-0.0658797027820696,0.00016389689307024,0,0,0,0,0,0,0,0,0,0,0,0
40639,10,25.284644898048,28578,28578,-0.17535145037762,0.00145520728448054,10,24.9150704823082,12469,12469,-0.114207837744853,0.000537167728427503,0,0,0,0,0,0,0,0,0,0,0,0
40535,10,28.7334106702123,25328,25328,-0.0914323561513429,0.000232498641283638,9,24.7478247020445,10882,10882,-0.362860080969617,0.00504721808094954,1,27.1513311859756,1098,0.0331684288715636,-17662.9260997767,0,1,27.1513311876905,1098,0.00164663558353086,-2.96093160969762,0
40536,10,28.8448568928981,29662,29662,-0.0927867577334543,0.000239437734758687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40626,10,28.2887048904096,77406,77406,-0.0224788758101017,1.76680996138611e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40549,7,23.8843898316053,64719,64719,-0.28224820818183,0.000671383954665658,10,22.7537525690565,2761,2761,-0.0114522324336954,1.38195372688231e-06,0,0,0,0,0,0,0,0,0,0,0,0
40518,4,27.9358193881059,15700,15700,-0.25367694975854,0.00220615140151865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40545,10,24.4650904979107,11169,11169,-0.00865762294361596,9.34281809166598e-08,10,23.9079409112493,3227,3227,-0.0139123027298797,5.14398205587042e-06,10,24.1224697223051,4267,1.20354686424785,-9448.945146733,9001.45253931914,10,24.3785291207911,9291,0.00998030840075152,-1.08463781285096,0.000364193295898418
40529,3,26.8215881257667,5206,5206,-0.033381130149181,0.000207961633336384,10,24.992270582453,14127,14127,-0.108668906981462,0.00144324033372591,1,27.6783391794181,1216,0.13885725394467,-14924.351575483,0,1,27.6783391796972,1216,0.000992729761027689,-1.88579834202821,0
40666,10,27.6686913842372,30721,30721,-0.0259783048623636,4.58975418168253e-05,3,25.1793752367791,4592,4592,-0.27987563353315,0.00669242713453056,1,26.9018247075017,2260,3.72959655305565,-20004.0381012107,0,1,26.9018247050216,2260,0.00464568556997972,-2.70725768254029,0
