document,0.300000,64148
document,0.310000,44559
document,0.320000,34582
document,0.330000,26900
document,0.340000,26202
document,0.350000,28076
document,0.360000,32324
document,0.370000,37069
document,0.380000,43837
document,0.390000,50029
document,0.400000,57513
document,0.410000,66698
document,0.420000,74841
document,0.430000,80262
document,0.440000,86962
document,0.450000,94208
document,0.460000,98499
document,0.470000,105383
document,0.480000,117023
document,0.490000,130713
document,0.500000,141788
document,0.510000,150128
document,0.520000,150174
document,0.530000,149987
document,0.540000,147539
document,0.550000,146836
document,0.560000,146640
document,0.570000,143394
document,0.580000,135439
document,0.590000,126470
document,0.600000,120790
document,0.610000,113057
document,0.620000,105425
document,0.630000,101074
document,0.640000,103236
document,0.650000,112440
document,0.660000,126293
document,0.670000,145383
document,0.680000,167379
document,0.690000,193860
document,0.700000,225648
document,0.710000,262602
document,0.720000,305915
document,0.730000,358403
document,0.740000,420055
document,0.750000,485409
document,0.760000,553694
document,0.770000,631763
document,0.780000,719317
document,0.790000,820934
document,0.800000,924477
document,0.810000,1025592
document,0.820000,1123267
document,0.830000,1200383
document,0.840000,1252565
document,0.850000,1287082
document,0.860000,1285404
document,0.870000,1243652
document,0.880000,1138959
document,0.890000,971261
document,0.900000,758750
document,0.910000,532717
document,0.920000,339896
document,0.930000,194075
document,0.940000,105425
document,0.950000,59058
document,0.960000,38549
document,0.970000,16396
document,0.980000,5105
document,0.990000,1087
topic,0.300000,1498
topic,0.310000,1335
topic,0.320000,1185
topic,0.330000,1150
topic,0.340000,1040
topic,0.350000,1019
topic,0.360000,1085
topic,0.370000,870
topic,0.380000,746
topic,0.390000,680
topic,0.400000,653
topic,0.410000,705
topic,0.420000,605
topic,0.430000,571
topic,0.440000,531
topic,0.450000,471
topic,0.460000,497
topic,0.470000,424
topic,0.480000,435
topic,0.490000,446
topic,0.500000,393
topic,0.510000,373
topic,0.520000,384
topic,0.530000,384
topic,0.540000,360
topic,0.550000,362
topic,0.560000,370
topic,0.570000,357
topic,0.580000,339
topic,0.590000,325
topic,0.600000,355
topic,0.610000,323
topic,0.620000,358
topic,0.630000,359
topic,0.640000,360
topic,0.650000,358
topic,0.660000,351
topic,0.670000,343
topic,0.680000,347
topic,0.690000,314
topic,0.700000,309
topic,0.710000,303
topic,0.720000,347
topic,0.730000,341
topic,0.740000,349
topic,0.750000,370
topic,0.760000,411
topic,0.770000,376
topic,0.780000,325
topic,0.790000,337
topic,0.800000,355
topic,0.810000,345
topic,0.820000,293
topic,0.830000,369
topic,0.840000,353
topic,0.850000,339
topic,0.860000,324
topic,0.870000,320
topic,0.880000,255
topic,0.890000,312
topic,0.900000,350
topic,0.910000,425
topic,0.920000,417
topic,0.930000,331
topic,0.940000,391
topic,0.950000,408
topic,0.960000,413
topic,0.970000,357
topic,0.980000,254
topic,0.990000,378
