document,0.300000,258264
document,0.310000,229477
document,0.320000,211653
document,0.330000,191788
document,0.340000,178364
document,0.350000,171126
document,0.360000,163881
document,0.370000,150704
document,0.380000,127277
document,0.390000,109947
document,0.400000,97842
document,0.410000,85071
document,0.420000,74096
document,0.430000,70604
document,0.440000,72086
document,0.450000,72167
document,0.460000,57692
document,0.470000,45289
document,0.480000,41661
document,0.490000,40847
document,0.500000,40085
document,0.510000,40713
document,0.520000,48010
document,0.530000,46521
document,0.540000,42854
document,0.550000,41553
document,0.560000,41993
document,0.570000,43676
document,0.580000,45766
document,0.590000,49321
document,0.600000,53287
document,0.610000,59250
document,0.620000,65178
document,0.630000,73434
document,0.640000,81495
document,0.650000,90943
document,0.660000,100857
document,0.670000,110459
document,0.680000,119020
document,0.690000,123709
document,0.700000,126647
document,0.710000,128043
document,0.720000,132265
document,0.730000,136359
document,0.740000,136235
document,0.750000,133154
document,0.760000,132596
document,0.770000,142305
document,0.780000,152464
document,0.790000,153200
document,0.800000,133775
document,0.810000,95552
document,0.820000,59058
document,0.830000,34544
document,0.840000,24624
document,0.850000,24074
document,0.860000,27233
document,0.870000,30060
document,0.880000,32965
document,0.890000,38973
document,0.900000,48800
document,0.910000,59399
document,0.920000,60039
document,0.930000,48207
document,0.940000,29286
document,0.950000,15119
document,0.960000,10763
document,0.970000,8903
document,0.980000,14773
document,0.990000,1509
topic,0.300000,3176
topic,0.310000,2974
topic,0.320000,2785
topic,0.330000,2643
topic,0.340000,2364
topic,0.350000,2325
topic,0.360000,2313
topic,0.370000,1977
topic,0.380000,1758
topic,0.390000,1617
topic,0.400000,1628
topic,0.410000,1443
topic,0.420000,1373
topic,0.430000,1336
topic,0.440000,1223
topic,0.450000,1184
topic,0.460000,1224
topic,0.470000,1308
topic,0.480000,1849
topic,0.490000,1329
topic,0.500000,952
topic,0.510000,898
topic,0.520000,847
topic,0.530000,821
topic,0.540000,773
topic,0.550000,728
topic,0.560000,726
topic,0.570000,709
topic,0.580000,695
topic,0.590000,667
topic,0.600000,667
topic,0.610000,675
topic,0.620000,647
topic,0.630000,664
topic,0.640000,609
topic,0.650000,619
topic,0.660000,594
topic,0.670000,572
topic,0.680000,542
topic,0.690000,560
topic,0.700000,529
topic,0.710000,537
topic,0.720000,492
topic,0.730000,443
topic,0.740000,475
topic,0.750000,427
topic,0.760000,412
topic,0.770000,498
topic,0.780000,467
topic,0.790000,521
topic,0.800000,453
topic,0.810000,520
topic,0.820000,491
topic,0.830000,524
topic,0.840000,480
topic,0.850000,441
topic,0.860000,450
topic,0.870000,420
topic,0.880000,474
topic,0.890000,541
topic,0.900000,559
topic,0.910000,549
topic,0.920000,593
topic,0.930000,659
topic,0.940000,618
topic,0.950000,553
topic,0.960000,520
topic,0.970000,541
topic,0.980000,661
topic,0.990000,932
