9227, 9191, 0.003269
9227, 9190, 0.000623
9227, 9189, 0.002672
9227, 9188, 0.018565
9227, 9176, 0.002082
9227, 9177, 0.006632
9227, 9178, 0.006988
9227, 9179, 0.002855
9227, 9180, 0.000000
9227, 9181, 0.000712
9227, 9182, 0.003731
9227, 9183, 0.003868
9227, 9168, 0.004176
9227, 9169, 0.010602
9227, 9170, 0.000000
9227, 9171, 0.000853
9227, 9172, 0.003387
9227, 9173, 0.000792
9227, 9174, 0.000864
9227, 9175, 0.009930
9227, 9161, 0.001952
9227, 9160, 0.009896
9227, 9163, 0.001394
9227, 9162, 0.024370
9227, 9165, 0.017186
9227, 9164, 0.013580
9227, 9167, 0.023360
9227, 9166, 0.000000
9227, 9153, 0.000417
9227, 9152, 0.000806
9227, 9155, 0.001542
9227, 9154, 0.000000
9227, 9157, 0.004719
9227, 9156, 0.007091
9227, 9159, 0.006110
9227, 9158, 0.006352
9227, 9150, 0.003310
9227, 9151, 0.000000
9227, 9148, 0.005717
9227, 9149, 0.000000
9227, 9146, 0.043782
9227, 9147, 0.000000
9227, 9144, 0.002695
9227, 9145, 0.001150
9227, 9142, 0.023945
9227, 9143, 0.002250
9227, 9140, 0.000519
9227, 9141, 0.008278
9227, 9138, 0.020201
9227, 9139, 0.019451
9227, 9136, 0.005220
9227, 9137, 0.050362
9227, 9135, 0.001004
9227, 9134, 0.059458
9227, 9133, 0.015331
9227, 9132, 0.020647
9227, 9131, 0.004778
9227, 9130, 0.000000
9227, 9129, 0.008371
9227, 9128, 0.000000
9227, 9127, 0.019009
9227, 9126, 0.007392
9227, 9125, 0.069043
9227, 9124, 0.001342
9227, 9123, 0.000000
9227, 9122, 0.014694
9227, 9121, 0.087598
9227, 9120, 0.001610
9227, 9116, 0.011142
9227, 9117, 0.013852
9227, 9118, 0.001900
9227, 9119, 0.086345
9227, 9112, 0.001304
9227, 9113, 0.386373
9227, 9114, 0.084788
9227, 9115, 0.002799
9227, 9108, 0.001525
9227, 9109, 0.039441
9227, 9110, 0.003075
9227, 9111, 0.000000
9227, 9104, 0.000000
9227, 9105, 0.017448
9227, 9106, 0.028013
9227, 9107, 0.010712
9227, 9101, 0.246528
9227, 9103, 0.019142
9227, 9102, 0.000925
9224, 9200, 0.002280
9224, 9195, 0.011289
9224, 9194, 0.016243
9224, 9193, 0.035158
9224, 9192, 0.048798
9224, 9199, 0.030694
9224, 9198, 0.000000
9224, 9197, 0.000000
9224, 9196, 0.015291
9224, 9187, 0.048337
9224, 9186, 0.047721
9224, 9185, 0.054193
9224, 9184, 0.005002
9224, 9191, 0.000000
9224, 9190, 0.004771
9224, 9189, 0.000000
9224, 9188, 0.044306
9224, 9176, 0.002391
9224, 9177, 0.000000
9224, 9178, 0.046370
9224, 9179, 0.008502
9224, 9180, 0.000000
9224, 9181, 0.000000
9224, 9182, 0.000794
9224, 9183, 0.002962
9224, 9168, 0.011068
9224, 9169, 0.018040
9224, 9170, 0.003124
9224, 9171, 0.009801
9224, 9172, 0.002593
9224, 9173, 0.003032
9224, 9174, 0.000000
9224, 9175, 0.002795
9224, 9161, 0.070463
9224, 9160, 0.047101
9224, 9163, 0.000000
9224, 9162, 0.022727
9224, 9165, 0.087169
9224, 9164, 0.000000
9224, 9167, 0.000000
9224, 9166, 0.051929
9224, 9153, 0.006386
9224, 9152, 0.000000
9224, 9155, 0.001476
9224, 9154, 0.034044
9224, 9157, 0.000000
9224, 9156, 0.361275
9224, 9159, 0.000000
9224, 9158, 0.000000
9224, 9150, 0.002112
9224, 9151, 0.009836
9224, 9148, 0.000000
9224, 9149, 0.000000
9224, 9146, 0.000729
9224, 9147, 0.004483
9224, 9144, 0.005158
9224, 9145, 0.005872
9224, 9142, 0.000000
9224, 9143, 0.159338
9224, 9140, 0.000000
9224, 9141, 0.005616
9224, 9138, 0.038198
9224, 9139, 0.184792
9224, 9136, 0.000000
9224, 9137, 0.083112
9224, 9135, 0.000961
9224, 9134, 0.002422
9224, 9133, 0.116361
9224, 9132, 0.102665
9224, 9131, 0.025996
9224, 9130, 0.000000
9224, 9129, 0.000000
9224, 9128, 0.000000
9224, 9127, 0.002439
9224, 9126, 0.101791
9224, 9125, 0.002425
9224, 9124, 0.005138
9224, 9123, 0.008548
9224, 9122, 0.027979
9224, 9121, 0.003288
9224, 9120, 0.027124
9224, 9116, 0.095646
9224, 9117, 0.246935
9224, 9118, 0.048483
9224, 9119, 0.001649
9224, 9112, 0.001664
9224, 9113, 0.038393
9224, 9114, 0.002164
9224, 9115, 0.007144
9224, 9108, 0.026275
9224, 9109, 0.020856
9224, 9110, 0.049046
9224, 9111, 0.043650
9224, 9104, 0.003115
9224, 9105, 0.000619
9224, 9106, 0.015796
9224, 9107, 0.018797
9224, 9101, 0.017394
9224, 9103, 0.000000
9224, 9102, 0.003540
9225, 9200, 0.108860
9225, 9195, 0.003944
9225, 9194, 0.016213
9225, 9193, 0.014074
9225, 9192, 0.003157
9225, 9199, 0.007943
9225, 9198, 0.024735
9225, 9197, 0.010319
9225, 9196, 0.100744
9225, 9187, 0.000361
9225, 9186, 0.009262
9225, 9185, 0.012397
9225, 9184, 0.023301
9225, 9191, 0.000000
9225, 9190, 0.002778
9225, 9189, 0.025525
9225, 9188, 0.033322
9225, 9176, 0.006960
9225, 9177, 0.009240
9225, 9178, 0.039808
9225, 9179, 0.016267
9225, 9180, 0.000000
9225, 9181, 0.006353
9225, 9182, 0.007855
9225, 9183, 0.001725
9225, 9168, 0.038668
9225, 9169, 0.022059
9225, 9170, 0.002728
9225, 9171, 0.000000
9225, 9172, 0.000000
9225, 9173, 0.000000
9225, 9174, 0.007702
9225, 9175, 0.008138
9225, 9161, 0.025488
9225, 9160, 0.022060
9225, 9163, 0.008288
9225, 9162, 0.023158
9225, 9165, 0.008297
9225, 9164, 0.002632
9225, 9167, 0.055262
9225, 9166, 0.018827
9225, 9153, 0.050198
9225, 9152, 0.008986
9225, 9155, 0.002579
9225, 9154, 0.017345
9225, 9157, 0.003006
9225, 9156, 0.017631
9225, 9159, 0.005838
9225, 9158, 0.005664
9225, 9150, 0.001230
9225, 9151, 0.004454
9225, 9148, 0.002832
9225, 9149, 0.000000
9225, 9146, 0.005516
9225, 9147, 0.020883
9225, 9144, 0.075690
9225, 9145, 0.003419
9225, 9142, 0.046099
9225, 9143, 0.000502
9225, 9140, 0.012157
9225, 9141, 0.021489
9225, 9138, 0.053956
9225, 9139, 0.159392
9225, 9136, 0.000000
9225, 9137, 0.096984
9225, 9135, 0.019032
9225, 9134, 0.000000
9225, 9133, 0.062717
9225, 9132, 0.026381
9225, 9131, 0.002242
9225, 9130, 0.000000
9225, 9129, 0.023636
9225, 9128, 0.001027
9225, 9127, 0.048766
9225, 9126, 0.190835
9225, 9125, 0.014120
9225, 9124, 0.000748
9225, 9123, 0.017420
9225, 9122, 0.029464
9225, 9121, 0.014358
9225, 9120, 0.007897
9225, 9116, 0.123726
9225, 9117, 0.175629
9225, 9118, 0.009175
9225, 9119, 0.015840
9225, 9112, 0.010660
9225, 9113, 0.034775
9225, 9114, 0.000420
9225, 9115, 0.000000
9225, 9108, 0.006800
9225, 9109, 0.014573
9225, 9110, 0.000000
9225, 9111, 0.009884
9225, 9104, 0.003627
9225, 9105, 0.011885
9225, 9106, 0.006777
9225, 9107, 0.005970
9225, 9101, 0.042200
9225, 9103, 0.063154
9225, 9102, 0.000000
9230, 9200, 0.000000
9230, 9195, 0.056719
9230, 9194, 0.003331
9230, 9193, 0.001577
9230, 9192, 0.023350
9230, 9199, 0.000000
9230, 9198, 0.001694
9230, 9197, 0.006890
9230, 9196, 0.012434
9230, 9187, 0.002669
9230, 9186, 0.000000
9230, 9185, 0.002778
9230, 9184, 0.132244
9230, 9191, 0.000000
9230, 9190, 0.001712
9230, 9189, 0.002098
9230, 9188, 0.003975
9230, 9176, 0.003432
9230, 9177, 0.000000
9230, 9178, 0.015788
9230, 9179, 0.018308
9230, 9180, 0.002004
9230, 9181, 0.003915
9230, 9182, 0.000000
9230, 9183, 0.000000
9230, 9168, 0.016771
9230, 9169, 0.001295
9230, 9170, 0.004484
9230, 9171, 0.056278
9230, 9172, 0.000000
9230, 9173, 0.000000
9230, 9174, 0.000000
9230, 9175, 0.010032
9230, 9161, 0.033717
9230, 9160, 0.005880
9230, 9163, 0.002554
9230, 9162, 0.014381
9230, 9165, 0.007821
9230, 9164, 0.000000
9230, 9167, 0.000000
9230, 9166, 0.004220
9230, 9153, 0.016043
9230, 9152, 0.000000
9230, 9155, 0.001060
9230, 9154, 0.015272
9230, 9157, 0.001853
9230, 9156, 0.010492
9230, 9159, 0.000000
9230, 9158, 0.003491
9230, 9150, 0.018191
9230, 9151, 0.000784
9230, 9148, 0.003491
9230, 9149, 0.000000
9230, 9146, 0.022492
9230, 9147, 0.000000
9230, 9144, 0.001481
9230, 9145, 0.000000
9230, 9142, 0.022431
9230, 9143, 0.001236
9230, 9140, 0.002141
9230, 9141, 0.016700
9230, 9138, 0.012693
9230, 9139, 0.001485
9230, 9136, 0.000000
9230, 9137, 0.018114
9230, 9135, 0.005520
9230, 9134, 0.062573
9230, 9133, 0.017739
9230, 9132, 0.012800
9230, 9131, 0.000691
9230, 9130, 0.000000
9230, 9129, 0.002045
9230, 9128, 0.001266
9230, 9127, 0.010797
9230, 9126, 0.084857
9230, 9125, 0.078326
9230, 9124, 0.000000
9230, 9123, 0.001534
9230, 9122, 0.030551
9230, 9121, 0.011800
9230, 9120, 0.012389
9230, 9116, 0.005325
9230, 9117, 0.004163
9230, 9118, 0.013050
9230, 9119, 0.021893
9230, 9112, 0.007168
9230, 9113, 0.007655
9230, 9114, 0.060059
9230, 9115, 0.000000
9230, 9108, 0.000000
9230, 9109, 0.022754
9230, 9110, 0.000000
9230, 9111, 0.019146
9230, 9104, 0.000000
9230, 9105, 0.005327
9230, 9106, 0.008951
9230, 9107, 0.003679
9230, 9101, 0.004756
9230, 9103, 0.002104
9230, 9102, 0.001270
9231, 9200, 0.000000
9231, 9195, 0.000000
9231, 9194, 0.003965
9231, 9193, 0.003755
9231, 9192, 0.006618
9231, 9199, 0.001943
9231, 9198, 0.000000
9231, 9197, 0.062250
9231, 9196, 0.008649
9231, 9187, 0.002824
9231, 9186, 0.001812
9231, 9185, 0.007717
9231, 9184, 0.004749
9231, 9191, 0.001782
9231, 9190, 0.017663
9231, 9189, 0.008323
9231, 9188, 0.017350
9231, 9176, 0.008625
9231, 9177, 0.001808
9231, 9178, 0.012868
9231, 9179, 0.005535
9231, 9180, 0.000000
9231, 9181, 0.000000
9231, 9182, 0.001808
9231, 9183, 0.000000
9231, 9168, 0.002102
9231, 9169, 0.007193
9231, 9170, 0.048931
9231, 9171, 0.000000
9231, 9172, 0.001477
9231, 9173, 0.005181
9231, 9174, 0.037674
9231, 9175, 0.013693
9231, 9161, 0.012771
9231, 9160, 0.009332
9231, 9163, 0.033445
9231, 9162, 0.004258
9231, 9165, 0.000716
9231, 9164, 0.030902
9231, 9167, 0.003119
9231, 9166, 0.005581
9231, 9153, 0.007275
9231, 9152, 0.014943
9231, 9155, 0.024386
9231, 9154, 0.000000
9231, 9157, 0.010292
9231, 9156, 0.004163
9231, 9159, 0.000952
9231, 9158, 0.005541
9231, 9150, 0.000000
9231, 9151, 0.169629
9231, 9148, 0.029089
9231, 9149, 0.000000
9231, 9146, 0.009132
9231, 9147, 0.000000
9231, 9144, 0.023506
9231, 9145, 0.000836
9231, 9142, 0.014241
9231, 9143, 0.008340
9231, 9140, 0.018121
9231, 9141, 0.025363
9231, 9138, 0.039755
9231, 9139, 0.106045
9231, 9136, 0.002168
9231, 9137, 0.101583
9231, 9135, 0.012594
9231, 9134, 0.001379
9231, 9133, 0.020881
9231, 9132, 0.006315
9231, 9131, 0.000548
9231, 9130, 0.004835
9231, 9129, 0.012575
9231, 9128, 0.005022
9231, 9127, 0.006947
9231, 9126, 0.015600
9231, 9125, 0.008288
9231, 9124, 0.000732
9231, 9123, 0.001217
9231, 9122, 0.112748
9231, 9121, 0.016855
9231, 9120, 0.000000
9231, 9116, 0.013582
9231, 9117, 0.001888
9231, 9118, 0.006214
9231, 9119, 0.006574
9231, 9112, 0.066362
9231, 9113, 0.014579
9231, 9114, 0.002876
9231, 9115, 0.000000
9231, 9108, 0.004989
9231, 9109, 0.072704
9231, 9110, 0.060343
9231, 9111, 0.013813
9231, 9104, 0.005323
9231, 9105, 0.000000
9231, 9106, 0.001894
9231, 9107, 0.003893
9231, 9101, 0.022410
9231, 9103, 0.093505
9231, 9102, 0.000000
9228, 9200, 0.022591
9228, 9195, 0.001864
9228, 9194, 0.010538
9228, 9193, 0.021773
9228, 9192, 0.023824
9228, 9199, 0.005632
9228, 9198, 0.001949
9228, 9197, 0.033535
9228, 9196, 0.199990
9228, 9187, 0.010618
9228, 9186, 0.000000
9228, 9185, 0.019178
9228, 9184, 0.130621
9228, 9191, 0.004522
9228, 9190, 0.003447
9228, 9189, 0.006636
9228, 9188, 0.051065
9228, 9176, 0.011844
9228, 9177, 0.005241
9228, 9178, 0.608925
9228, 9179, 0.015044
9228, 9180, 0.002306
9228, 9181, 0.005067
9228, 9182, 0.009829
9228, 9183, 0.005502
9228, 9168, 0.009647
9228, 9169, 0.023834
9228, 9170, 0.000000
9228, 9171, 0.023941
9228, 9172, 0.016596
9228, 9173, 0.018777
9228, 9174, 0.000000
9228, 9175, 0.043738
9228, 9161, 0.046943
9228, 9160, 0.012259
9228, 9163, 0.004407
9228, 9162, 0.048457
9228, 9165, 0.050089
9228, 9164, 0.048063
9228, 9167, 0.041820
9228, 9166, 0.027507
9228, 9153, 0.019114
9228, 9152, 0.000000
9228, 9155, 0.018894
9228, 9154, 0.007028
9228, 9157, 0.033035
9228, 9156, 0.069189
9228, 9159, 0.032424
9228, 9158, 0.000000
9228, 9150, 0.006975
9228, 9151, 0.021883
9228, 9148, 0.004016
9228, 9149, 0.007577
9228, 9146, 0.069351
9228, 9147, 0.016658
9228, 9144, 0.026834
9228, 9145, 0.002424
9228, 9142, 0.001720
9228, 9143, 0.016179
9228, 9140, 0.017239
9228, 9141, 0.051423
9228, 9138, 0.112046
9228, 9139, 0.014376
9228, 9136, 0.027107
9228, 9137, 0.158438
9228, 9135, 0.006152
9228, 9134, 0.011997
9228, 9133, 0.071975
9228, 9132, 0.111237
9228, 9131, 0.030210
9228, 9130, 0.033290
9228, 9129, 0.006762
9228, 9128, 0.023297
9228, 9127, 0.071252
9228, 9126, 0.045606
9228, 9125, 0.003504
9228, 9124, 0.003447
9228, 9123, 0.021174
9228, 9122, 0.050999
9228, 9121, 0.033596
9228, 9120, 0.050901
9228, 9116, 0.070772
9228, 9117, 0.060040
9228, 9118, 0.120349
9228, 9119, 0.049009
9228, 9112, 0.007215
9228, 9113, 0.012328
9228, 9114, 0.006254
9228, 9115, 0.034410
9228, 9108, 0.028325
9228, 9109, 0.115381
9228, 9110, 0.057101
9228, 9111, 0.136160
9228, 9104, 0.024433
9228, 9105, 0.026685
9228, 9106, 0.028660
9228, 9107, 0.056438
9228, 9101, 0.057021
9228, 9103, 0.021784
9228, 9102, 0.000000
9229, 9200, 0.000000
9229, 9195, 0.002480
9229, 9194, 0.000000
9229, 9193, 0.001207
9229, 9192, 0.011060
9229, 9199, 0.000000
9229, 9198, 0.001296
9229, 9197, 0.050690
9229, 9196, 0.011158
9229, 9187, 0.005445
9229, 9186, 0.005241
9229, 9185, 0.015943
9229, 9184, 0.007783
9229, 9191, 0.000000
9229, 9190, 0.002620
9229, 9189, 0.000802
9229, 9188, 0.008617
9229, 9176, 0.003501
9229, 9177, 0.000000
9229, 9178, 0.065621
9229, 9179, 0.006670
9229, 9180, 0.001533
9229, 9181, 0.000000
9229, 9182, 0.000000
9229, 9183, 0.004880
9229, 9168, 0.004052
9229, 9169, 0.011146
9229, 9170, 0.000000
9229, 9171, 0.006279
9229, 9172, 0.005697
9229, 9173, 0.004995
9229, 9174, 0.000000
9229, 9175, 0.015351
9229, 9161, 0.003518
9229, 9160, 0.005061
9229, 9163, 0.005863
9229, 9162, 0.010839
9229, 9165, 0.002992
9229, 9164, 0.006207
9229, 9167, 0.008018
9229, 9166, 0.002152
9229, 9153, 0.000877
9229, 9152, 0.003390
9229, 9155, 0.000000
9229, 9154, 0.001169
9229, 9157, 0.000000
9229, 9156, 0.002294
9229, 9159, 0.025694
9229, 9158, 0.000000
9229, 9150, 0.004639
9229, 9151, 0.000000
9229, 9148, 0.000000
9229, 9149, 0.000000
9229, 9146, 0.004402
9229, 9147, 0.000000
9229, 9144, 0.000000
9229, 9145, 0.000806
9229, 9142, 0.000000
9229, 9143, 0.000709
9229, 9140, 0.021293
9229, 9141, 0.021589
9229, 9138, 0.003626
9229, 9139, 0.035595
9229, 9136, 0.003135
9229, 9137, 0.004250
9229, 9135, 0.000000
9229, 9134, 0.000000
9229, 9133, 0.002262
9229, 9132, 0.017735
9229, 9131, 0.000000
9229, 9130, 0.000000
9229, 9129, 0.002347
9229, 9128, 0.000000
9229, 9127, 0.002679
9229, 9126, 0.000501
9229, 9125, 0.002663
9229, 9124, 0.001411
9229, 9123, 0.032860
9229, 9122, 0.000163
9229, 9121, 0.001806
9229, 9120, 0.004062
9229, 9116, 0.007275
9229, 9117, 0.000000
9229, 9118, 0.000666
9229, 9119, 0.131286
9229, 9112, 0.003656
9229, 9113, 0.033383
9229, 9114, 0.002377
9229, 9115, 0.025501
9229, 9108, 0.000000
9229, 9109, 0.002291
9229, 9110, 0.012928
9229, 9111, 0.002663
9229, 9104, 0.018816
9229, 9105, 0.004076
9229, 9106, 0.001370
9229, 9107, 0.000000
9229, 9101, 0.004549
9229, 9103, 0.000000
9229, 9102, 0.000000
9218, 9200, 0.014437
9218, 9195, 0.000000
9218, 9194, 0.000000
9218, 9193, 0.000000
9218, 9192, 0.001635
9218, 9199, 0.000000
9218, 9198, 0.000000
9218, 9197, 0.033509
9218, 9196, 0.058174
9218, 9187, 0.000654
9218, 9186, 0.001679
9218, 9185, 0.000000
9218, 9184, 0.004399
9218, 9191, 0.001651
9218, 9190, 0.003776
9218, 9189, 0.002313
9218, 9188, 0.000974
9218, 9176, 0.000841
9218, 9177, 0.001675
9218, 9178, 0.015057
9218, 9179, 0.005127
9218, 9180, 0.000000
9218, 9181, 0.000000
9218, 9182, 0.007537
9218, 9183, 0.000000
9218, 9168, 0.005840
9218, 9169, 0.013565
9218, 9170, 0.000824
9218, 9171, 0.000862
9218, 9172, 0.009579
9218, 9173, 0.009599
9218, 9174, 0.011342
9218, 9175, 0.003835
9218, 9161, 0.000000
9218, 9160, 0.001621
9218, 9163, 0.005633
9218, 9162, 0.007416
9218, 9165, 0.000885
9218, 9164, 0.007157
9218, 9167, 0.006741
9218, 9166, 0.011891
9218, 9153, 0.005897
9218, 9152, 0.000814
9218, 9155, 0.018695
9218, 9154, 0.006737
9218, 9157, 0.001362
9218, 9156, 0.000551
9218, 9159, 0.006172
9218, 9158, 0.006844
9218, 9150, 0.000000
9218, 9151, 0.005190
9218, 9148, 0.000000
9218, 9149, 0.004842
9218, 9146, 0.027302
9218, 9147, 0.000000
9218, 9144, 0.015787
9218, 9145, 0.000000
9218, 9142, 0.032431
9218, 9143, 0.003181
9218, 9140, 0.010492
9218, 9141, 0.034290
9218, 9138, 0.039938
9218, 9139, 0.002911
9218, 9136, 0.001506
9218, 9137, 0.016157
9218, 9135, 0.000000
9218, 9134, 0.000000
9218, 9133, 0.012389
9218, 9132, 0.005087
9218, 9131, 0.000000
9218, 9130, 0.035830
9218, 9129, 0.001879
9218, 9128, 0.013027
9218, 9127, 0.027245
9218, 9126, 0.005540
9218, 9125, 0.000000
9218, 9124, 0.000000
9218, 9123, 0.009021
9218, 9122, 0.012094
9218, 9121, 0.007807
9218, 9120, 0.027974
9218, 9116, 0.017755
9218, 9117, 0.000874
9218, 9118, 0.004477
9218, 9119, 0.000000
9218, 9112, 0.018443
9218, 9113, 0.000000
9218, 9114, 0.002284
9218, 9115, 0.001257
9218, 9108, 0.001541
9218, 9109, 0.005723
9218, 9110, 0.002070
9218, 9111, 0.000000
9218, 9104, 0.000000
9218, 9105, 0.004896
9218, 9106, 0.000000
9218, 9107, 0.008115
9218, 9101, 0.010708
9218, 9103, 0.004640
9218, 9102, 0.014009
9219, 9200, 0.059209
9219, 9195, 0.011071
9219, 9194, 0.005553
9219, 9193, 0.027843
9219, 9192, 0.023761
9219, 9199, 0.014583
9219, 9198, 0.019904
9219, 9197, 0.064916
9219, 9196, 0.770468
9219, 9187, 0.031190
9219, 9186, 0.011232
9219, 9185, 0.026954
9219, 9184, 0.008601
9219, 9191, 0.005892
9219, 9190, 0.030131
9219, 9189, 0.017311
9219, 9188, 0.091863
9219, 9176, 0.045643
9219, 9177, 0.004731
9219, 9178, 0.139505
9219, 9179, 0.025635
9219, 9180, 0.009530
9219, 9181, 0.010165
9219, 9182, 0.025527
9219, 9183, 0.011154
9219, 9168, 0.013749
9219, 9169, 0.083845
9219, 9170, 0.019913
9219, 9171, 0.018903
9219, 9172, 0.020551
9219, 9173, 0.012489
9219, 9174, 0.012195
9219, 9175, 0.081232
9219, 9161, 0.026679
9219, 9160, 0.072302
9219, 9163, 0.011307
9219, 9162, 0.121238
9219, 9165, 0.036267
9219, 9164, 0.022524
9219, 9167, 0.067732
9219, 9166, 0.149439
9219, 9153, 0.032191
9219, 9152, 0.013137
9219, 9155, 0.025308
9219, 9154, 0.016277
9219, 9157, 0.007493
9219, 9156, 0.087820
9219, 9159, 0.121005
9219, 9158, 0.022641
9219, 9150, 0.003563
9219, 9151, 0.055539
9219, 9148, 0.018602
9219, 9149, 0.003060
9219, 9146, 0.020098
9219, 9147, 0.013718
9219, 9144, 0.008863
9219, 9145, 0.007716
9219, 9142, 0.081731
9219, 9143, 0.087627
9219, 9140, 0.023946
9219, 9141, 0.150849
9219, 9138, 0.266188
9219, 9139, 0.066325
9219, 9136, 0.015044
9219, 9137, 0.222485
9219, 9135, 0.049177
9219, 9134, 0.014915
9219, 9133, 0.540873
9219, 9132, 0.236766
9219, 9131, 0.051443
9219, 9130, 0.024973
9219, 9129, 0.040565
9219, 9128, 0.020892
9219, 9127, 0.112996
9219, 9126, 0.239482
9219, 9125, 0.017123
9219, 9124, 0.015469
9219, 9123, 0.016096
9219, 9122, 0.098259
9219, 9121, 0.095251
9219, 9120, 0.007884
9219, 9116, 0.340752
9219, 9117, 0.048695
9219, 9118, 0.058770
9219, 9119, 0.018012
9219, 9112, 0.008488
9219, 9113, 0.056145
9219, 9114, 0.099607
9219, 9115, 0.010136
9219, 9108, 0.002405
9219, 9109, 0.121152
9219, 9110, 0.019933
9219, 9111, 0.015982
9219, 9104, 0.005376
9219, 9105, 0.089970
9219, 9106, 0.013306
9219, 9107, 0.022054
9219, 9101, 0.104072
9219, 9103, 0.024724
9219, 9102, 0.015345
9216, 9200, 0.015127
9216, 9195, 0.021735
9216, 9194, 0.012376
9216, 9193, 0.019439
9216, 9192, 0.008464
9216, 9199, 0.004437
9216, 9198, 0.000000
9216, 9197, 0.045822
9216, 9196, 0.136983
9216, 9187, 0.488787
9216, 9186, 0.004139
9216, 9185, 0.035502
9216, 9184, 0.016919
9216, 9191, 0.002035
9216, 9190, 0.009930
9216, 9189, 0.034977
9216, 9188, 0.021614
9216, 9176, 0.015240
9216, 9177, 0.000826
9216, 9178, 0.081668
9216, 9179, 0.008375
9216, 9180, 0.017437
9216, 9181, 0.010645
9216, 9182, 0.000000
9216, 9183, 0.000000
9216, 9168, 0.007519
9216, 9169, 0.030862
9216, 9170, 0.010769
9216, 9171, 0.004888
9216, 9172, 0.004723
9216, 9173, 0.008678
9216, 9174, 0.007099
9216, 9175, 0.008800
9216, 9161, 0.017222
9216, 9160, 0.041427
9216, 9163, 0.013425
9216, 9162, 0.018984
9216, 9165, 0.026823
9216, 9164, 0.004705
9216, 9167, 0.023506
9216, 9166, 0.035180
9216, 9153, 0.010592
9216, 9152, 0.000201
9216, 9155, 0.005569
9216, 9154, 0.009688
9216, 9157, 0.001679
9216, 9156, 0.066559
9216, 9159, 0.003043
9216, 9158, 0.000633
9216, 9150, 0.004945
9216, 9151, 0.004976
9216, 9148, 0.009807
9216, 9149, 0.000000
9216, 9146, 0.003697
9216, 9147, 0.018663
9216, 9144, 0.043619
9216, 9145, 0.000191
9216, 9142, 0.008131
9216, 9143, 0.016303
9216, 9140, 0.013063
9216, 9141, 0.026823
9216, 9138, 0.056164
9216, 9139, 0.055166
9216, 9136, 0.006066
9216, 9137, 0.131891
9216, 9135, 0.016008
9216, 9134, 0.012601
9216, 9133, 0.059773
9216, 9132, 0.072360
9216, 9131, 0.000626
9216, 9130, 0.012882
9216, 9129, 0.014082
9216, 9128, 0.004129
9216, 9127, 0.030094
9216, 9126, 0.126721
9216, 9125, 0.016405
